tag #,monitoring date,broodstock,set date,distribution date,total # of live oysters,total # of live oysters greater than or equal to 15mm:,clump (if any noted),Total LIVE oysters LESS than 15 mm,Total DEAD oysters LESS than 15 mm,average of shell heights for each monitoring,shell_height_mm,Live / Dead,Organization,Location,Name of Person(s) Collecting Data:,Notes,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),43 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),44 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),45 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),46 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),47 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),48 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),49 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),50 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),51 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),52 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,20,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),53 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,20,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),54 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,20,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),55 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,20,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),56 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,21,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),57 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,21,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),58 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,21,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),59 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,21,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),60 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,21,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),61 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,21,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),62 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,21,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),63 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,21,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),64 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,21,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),65 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,22,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),66 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,22,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),67 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,22,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),68 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,22,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),69 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,22,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),70 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,22,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),71 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,22,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),72 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,22,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),73 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,22,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),74 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,22,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),75 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,22,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),76 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,23,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),77 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,23,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),78 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,23,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),79 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,23,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),80 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,23,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),81 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,23,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),82 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,24,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),83 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,24,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),84 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,24,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),85 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,24,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),86 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,25,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),87 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,25,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),88 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,25,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),89 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,25,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),90 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,27,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),91 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,27,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),92 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,27,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),93 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,28,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),94 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,28,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),95 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,28,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),96 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,28,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),97 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,28,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),98 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/21,,,,91,,,,,25.1,29,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),99 Alexander Street Yonkers NY 10701,,This was the initial count the day we picked them up from BNY,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,15,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,16,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,16,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,17,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,17,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,17,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,18,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
82,6/3/2021,,,,109,,,,,25.1,19,N/A,Sarah Lawrence College Center for the Urban River at Beczak (SLC CURB),"Beczak Science Center, Yonkers",,Y,,,,,,,,,,,,,,,,,,,
